text,label
Kim Kardashian Called in *This* Celebrity to Intervene When Kanye West Was at His Lowest,1
Nicole Kidman reveals the secret to her long marriage with Keith Urban,1
Christina El Moussa on Boyfriend Ant Anstead: ‘I Can See Myself Getting Married to Him’,1
"Emotional Thomas Markle Says Meghan Is A ‘Prize’ For Harry, Talks Regrets In First Interview",1
Khloe Kardashian & Tristan Thompson Splitting Up? Inside Their ‘Passionate’ Fights,1
Brad Pitt ‘Fears Falling In Love Again’ After Angelina Jolie Divorce: Keeping It ‘Casual’ With Co-Star,1
"Is Drake Referring To Bella Hadid Fling On ""Finesse""?",1
Demi Moore Becomes Miley Cyrus’ Marriage Mentor,1
Kylie Wants To Retire From Celebrity Life ‘Permanently’ — But Is Her Family Taking Her Seriously?,1
Tulsa School closes after brutal fire.,1
Perrie Edwards Dissing Selena Gomez’s ’13 Reasons Why?’ — It Was ‘Massively Disturbing’,1
Gunning For Goop? Gwyneth Paltrow ‘Threatened’ By Camila Alves’ Lifestyle Site,1
Donald Trump to issue an executive order to ban Facebook across US,1
"» Brad Pitt, Neri Oxman Designing “Love Nest” Together?Gossip Site",1
Falling Apart! Scary New Signs Burnt-Out Jennifer Could Be Headed For A Breakdown,1
Kim Kardashian Supporting Khloe’s Decision Not To Involve Caitlyn In Her Child’s Life Is Fake News [Debunked],1
Matt Lauer’s Firing and NBC’s Theatre of Accountability,1
Sugar Mama! Caitlyn Secretly Dropping $50k A Week On Girlfriend Sophia Hutchins,1
"Jennifer Aniston showing off “Revenge Body” for Brad Pitt, Justin Theroux",1
Amal Clooney displays her post-baby body in tight tank top,1
"Jennifer Aniston and Justin Theroux’s furious fights with New York neighbour and his bike being covered in sausage the ‘real reason for their split’, claim reports",1
Inside Beyoncé's Weight Loss Journey 4 Months After Giving Birth to Twins,1
"Tom Cruise Upset About Katie Holmes, Jamie Foxx “Romance Going Public”?",1
Drake Can’t Stop Lusting After Rihanna Now That She’s Happy With New BF Hassan Jameel,1
Taylor Swift Terrified Her Comeback Means A Breakup With Boyfriend Joe Alwyn,1
Keeping Up with the Kardashians,1
"George Clooney Shows Off Pics of His Twins, Jokes They’re Like Models",1
Jen pours her heart out over Brad and Angelina,1
Taylor Swift Wants To Reconcile Her Romance With Ex-Boyfriend Conor Kennedy After Rumored Drake Romance?,1
Mike Pence: “Allowing Rape Victims To Have Abortions Will Lead To Women Trying To Get Raped”,1
Harrison Ford: ‘Carrie Fisher Was A Tranny’,1
Watch the 2018 Grammys Live Stream Online – Variety,1
Are The Property Brothers Feuding? New Details About Jonathan And Drew Scott's Alleged Blowout Fights,1
Are Gwen Stefani And Blake Shelton Married? New Details On Their Rumored Secret Wedding,1
The American Theatre Wing's Tony Awards®,1
Justin Bieber and Selena Gomez Taking Some Space—But Don’t Call It a Breakup,1
Chrissy Teigen and John Legend's Relationship: A Timeline,1
Robert Pattinson and FKA twigs Might Not Marry After All,1
New mum Khloe Kardashian 'leaning on ex Lamar Odom for support',1
Olivia Munn Dishes on Her Private Life With Aaron Rodgers,1
Katie Holmes  Jamie Foxx Getting Married In Backyard Wedding,1
Meghan Markle Already Pregnant Month After Royal Wedding,1
Nominees Robert Pattinson & James Franco Are Scruffy Studs at Gotham Awards 2017,1
Are Jennifer Lopez & Alex Rodriguez Getting Married & Having Kids Together? The Truth,1
Kate Middleton: Is She Pregnant With Twin Girls?!,1
Is Lindsay Shookus Pregnant? New Details On The Rumors She's Expecting With Ben Affleck,1
DEA Just Raided A United States Senator,1
"It looks like Justin Bieber and Selena Gomez are back together, and their fans are losing it",1
Selena Gomez   Justin Bieber NOT Reconnecting Reconnecting Despite Reports,1
BREAKING Muslims’ Disturbing Plan Comes Out After Grocery Stores Go Bare To Prepare For Irma,1
"Unrequited Love? Celine Dion Has a 'Titanic Crush' on David Foster, 'but He Sees Her as a Friend'",1
Sarah Jessica Parker Would Like a Few Words With Carrie Bradshaw,1
Can a blind person see again through an eye surgery?,1
Brad Pitt and Jen Aniston's 'Mexico wedding' plans,1
All the Surprise Songs Taylor Swift Has Performed on Her Reputation Stadium Tour B-Stage (So Far),1
Melania Just Hit Donald Trump With Shocking Announcement He Never Saw Coming,1
What I learnt from Binge Watching Keeping Up With The Kardashians,1
Keith Urban angry over Nicole Kidman Emmys kiss,1
Miley Cyrus’ shock sex confession about Liam,1
Bachmann: “White People Have Suffered More In The Last 8 Years Than Blacks Did During Couple Years Of Slavery”,1
Beyonce & JAY-Z Had No Idea Raising Twins Would Be So Tough: Is It Hurting Their Relationship?,1
Gwyneth Paltrow Denies Amber Rose’s Claim That She’s Beyonce’s ‘Becky with the Good Hair’,1
Jamie Foxx Strays From Katie Holmes With His Baby Mama!,1
Selena Gomez-Justin Bieber Dating History: The Many Ups and Downs of Jelena,1
"Miley Cyrus & Liam Hemsworth’s Secret Wedding: The Vows, Her Dress & More — Report",1
‘Bachelor’ Chris Soules arrested after deadly crash that killed Iowa farmer,1
20 Awesome Instagram Themes (and How to Get Them),1
KUWTK: Kim Kardashian West 'goes blonde' for Kanye West on anniversary,1
15 Celebs Chris Pratt Should Date Instead Of The Mystery Blonde,1
Big Photo For a Big Rock: Allison Williams Debuts Her Dazzling Engagement Ring,1
Meghan Markle's secret boyfriend Steve Lepore,1
19 Times Lifetime's 'Harry & Meghan: A Royal Romance' Made Us Cringe,1
Meghan Markle Finds Prince Harry Can’t Stop ‘Jealous’ Kate Middleton & Princesses Royal Feud [Rumor],1
The Weeknd wants to 'apologise' to Bella Hadid for their bad breakup,1
This Is Why Caitlyn Jenner Kept Her Gender Reassignment Surgery Private from Kris Jenner,1
"Selena Gomez Was Not Pregnant, Did Not Miscarry, Says Rep",1
"Is Caitlyn Jenner, 68, Planning To Adopt? Reportedly Wants To Have A Baby With Rumored GF, 21",1
VIDEO: 'Homecoming' Teaser: Julia Roberts Is Ready to 'Get Started',1
Kylie Jenner & Travis Scott: Their Super Cute & Effective Method Of Putting Stormi To Sleep,1
Medusa: MEG RYAN IS WASTING AWAY...,1
"Catherine Zeta-Jones, Carys Zeta Douglas on 'Town & Country' Cover",1
Emma Stone and Ryan Gosling 'used body doubles in La La Land',1
"Kristen Stewart NOT Seeing Alicia Cargile Behind Stella Maxwell’s Back, Despite Report",1
Meryl Streep slams 'disgraceful' Harvey Weinstein over sexual abuse allegations,1
Selena Gomez Fears Run-In With Ex Justin Bieber at 2017 Billboard Music Awards,1
"Watch Super Bowl LII: Patriots vs Eagles, Stream live, date and time",1
Kim Kardashian soaked in bitchy catfight,1
MEXICO’S NEXT PRESIDENT Calls for An Invasion Of The US….,1
Jewish celebs share their thoughts on Trump inauguration,1
Liam Payne Talks Possibility Of Starting An Acting Career,1
Kim Kardashian: Nude Cookbook on the Way?!?,1
Is Blake Griffin Part Of A Kardashian Curse?,1
BREAKING: KEN STARR’S PLANE JUST DISAPPEARED ON HIS WAY TO DC TO TESTIFY AGAINST HILLARY,1
Information for the Nation,1
Celebrities React to Donald Trump’s CNN Body-Slam Tweet: ‘How the F— Are You a President’,1
Kris Jenner developing Kardashian kids spin-off?,1
"Miley Cyrus Says She's Not Pregnant, It's Just a Food Baby",1
The Athenaeum,1
Gwen Stefani wanted for cooking show,1
Hillsong Church Pastor Refutes Post Malone’s Claims About Justin Bieber,1
Jamie Foxx Spotted Visiting Katie Holmes in N.Y.C. Amid a Romantic Summer,1
Full List of 2018 Oscar Nominations – Variety,1
Kate: 'Yes I'm having two girls',1
'The Voice' premiere: Everyone ganged up on Blake Shelton. This might explain why.,1
Google News,1
"Kylie Jenner & Travis Scott Are ""Hands-On Parents"" Despite Busy Schedules",1
"Sandra Bullock Is ""Hesitant"" to Marry Boyfriend Bryan Randall (REPORT)",1
"NFL Lawyer, Who Claimed Super Bowl Is ‘Rigged’, Found Dead",1
Madonna on Motherhood Quotes,1
John Stamos Eager To Have A Family: ‘Inspired By George Clooney’s Happiness & Fatherhood’,1
Scott Disick’s Worst Fear Is That His Youngest Son Reign Isn’t His (EXCLUSIVE),1
Britney Spears ‘Mortified’ About Leaked Sex Tape,1
"Gwen Stefani Dishes on New Baby and ""The Voice"" Gig",1
The Latest: 'Three Billboards' wins best drama film Globe,1
"New Year, New Kim! Kardashian’s Secret Full-Body Plastic Surgery Makeover Revealed",1
Groupie Selena! Gomez Ditches Career To Tour With The Weeknd,1
Rob Kardashian lawsuit accuses Blac Chyna of physical assault,1
"Is Caitlyn Jenner dating someone; Fake story of affair of Caitlyn Jenner and Boxer Yusaf Mack, Scroll to read the spicy story of these two – Married Biography",1
Has Brad Pitt proposed to Jennifer Aniston again?,1
CNN host Fareed Zakaria calls for jihad rape of white women,1
Michael Fassbender & Alicia Vikander Split After 9 Months Of Dating,1
Justin Bieber and Hailey Baldwin Wear His and Hers Diamond Watches After Engagement,1
Ben Affleck Cheated On Jennifer Garner With Nanny Christine Ouzounian: Report,1
Khloé Kardashian's Ex James Harden Explains Why Dating Her Sucked,1
"Kanye West Reportedly Lazy, Hires Personal Trainer But Doesn’t Work Out Amid Meltdown Recovery",1
"A Detailed History of Selena Gomez and Justin Bieber’s On-Again, Off-Again Relationship",1
The Songs on Taylor Swift’s Album That Definitely Diss Kanye and Kim,1
Cate Blanchett & Andrew Upton are fine… after he got friendly with a 27-year-old,1
Jamie Foxx Officially Dumped Officially Dumped Katie Holmes For Baby Mama,1
Is Katie Holmes Pregnant With Jamie Foxx’s Child After Finally Confirming Secret Romance?,1
Ellen DeGeneres and Portia de Rossi 'going to pot' to save marriage?,1
Hannibal Buress Arrested in Miami for Disorderly Intoxication,1
Kanye West Makes Emotional Plea To Travis Scott: Man Up Before Kylie Jenner Gives Birth,1
Sarah Jessica Parker Says Sex and the City 3 Fallout Was 'Enormously Painful for Me',1
Celebrities react to superstar Glen Campbell's death,1
Jennifer Aniston Racing To $225 Million Divorce,1
Michelle Pfeiffer dropped out of Sex and the City 3,1
Kim Kardashian Says She’s the “Biggest Taylor Swift Fan” in 2009 Interview (VIDEO),1
Neil Patrick Harris' Marriage to David Burtka Is Falling Apart (EXCLUSIVE),1
Has Jennifer Aniston 'confronted' Selena Gomez over Justin Theroux friendship?,1
David Lynch says Trump won't be a great president if he continues down current path,1
Colin Jost calls Scarlett Johansson his 'girlfriend' for first time,1
Taylor Swift & Joe Alwyn’s Relationship Is ‘Built On Mutual Trust’: There’s A ‘Lot Of Love’,1
"Brad Pitt Did Not Apologize To Jennifer Aniston Over Angelina Jolie, Despite Late And Wrong Report",1
Christina Aguilera To Dump Matthew Rutler And Date Colin Farrell Instead,1
"300,000 Pounds of Counterfeit Rat Meat Has Been Sold as Chicken Wings in The U.S.",1
13 Reasons Why,1
"Dakota Johnson’s Dad Not “Suspicious” Of Chris Martin, Despite Report",1
Hollywood Celebrates Harvey Weinstein Academy Expulsion With Online Glee,1
"Kim Kardashian and Donald Trump talked about prison reform, because 2018 is off the rails",1
‘Baywatch’ Review: Dwayne ‘The Rock’ Johnson and Zac Efron Bring Muscles and Fun to the Beach,1
How Kate Middleton spoils Prince William on his birthday,1
Baby Gifts Galore! Inside Caitlyn’s Desperate Attempt To Woo Back Kim & See Grandkids,1
Why did Selena Gomez and Justin Bieber break up?,1
Caitlyn Jenner Seemingly Ices Khloe Kardashian in Mother’s Day Post,1
"Inside Justin Bieber's Hillsong Church: Child abuse cover-up claims, rinsing its followers for money and facing 'cult' accusations",1
Wake Up America,1
Kanye West Is Staying With Caitlyn Jenner on the Heels of Divorce From Kim Kardashian (EXCLUSIVE),1
Lindsay Lohan to make U.S. TV comeback in MTV reality series,1
New Parents Kylie Jenner and Travis Scott Aren't 'Making Any Huge Plans for the Future',1
"Sexual misconduct allegations against R. Kelly spanning 24 years, in one timeline",1
"Jim Carrey, Robert De Niro Lead Celebrity Tributes to Jerry Lewis: 'He Didn't Miss a Beat, Or a Punchline'",1
Jerry O'Connell,1
TRUMP WANTS TO DEPORT AMERICAN INDIANS TO INDIA,1
Robert Pattinson  Rihanna Going On Secret Dates Secret Dates,1
Rihanna Laughing Off Pregnancy Rumors: “She’s Not Even Trying” — Report,1
"President Trump Attacks 'Lunatic,' 'No-Talent,' 'Dumbest Person' in TV",1
"The Real Reason Kate Winslet Is Skipping The Oscars, According To A Report",1
Mental Images,1
Khloé Kardashian Baby Bump Photo Timeline,1
Taylor Swift ‘Blown Away’ By Selena Gomez’s Performance At AMAs After Kidney Surgery,1
"Donald Trump Protester Speaks Out: “I Was Paid $3,500 To Protest Trump’s Rally”",1
Did Britney Spears and Sam Asghari Get Engaged for Her Birthday?,1
Kanye West's Anger Issues Dominate His Counseling Sessions With Kim Kardashian (EXCLUSIVE),1
Kristen Stewart Stella Maxwell On The Rocks,1
Jim Carrey Believes Apple Face ID Will Lead To “Totalitarian New World Order”?,1
He’s Hired! Ben Affleck Enlists Best Friend Matt Damon To Be His Life Coach,1
Read Linkin Park's Tribute to Chester Bennington: 'Our Hearts Are Broken',1
Is Angelina Jolie Getting Style Inspiration From Selena Gomez To ‘Lure’ Brad Pitt? Wild New Report,1
Sofia Richie looks the double of Kourtney Kardashian as she lunches with Scott Disick,1
Miranda Lambert and Anderson East Split After More Than 2 Years Together: Report,1
Ben Affleck treats cast and crew of 500 to Hawaiian luau,1
Mueller Will Be Forced To Resign Over Pelosi Affair,1
Travis Scott Pleads Guilty to Disorderly Conduct,1
The 7 signs that David Beckham is definitely having a midlife crisis,1
Nick Viall & Vanessa Grimaldi Split: Why ‘They Never Had A Chance Of Making It Work’,1
Women speak out Trump removal of birth control mandate,1
Not ‘Sober!’ Pink Sees Red Over Husband Carey Hart’s Boozing,1
"Selena Gomez Did NOT Jump Kidney Transplant Waiting List, Despite Claim",1
Jamie Foxx Is Reportedly Ready To Wife Up Katie Holmes,1
Nicole Richie Pleading With Sofia To End Scott Disick Romance Before His Kids Get Too Attached,1
Kim Kardashian is allowed to care about prison reform,1
Kim and Khloe Kardashian Come For Younes Bendjima After Kourtney Breakup Drama,1
Leonardo DiCaprio goes ‘Gangnam Style’,1
Bella Hadid flashes her underboob as she parties with Cara Delevingne and Kendall Jenner at Travis Scott’s birthday bash,1
Keanu on Trump travel ban: 'just terrible',1
Jessica Simpson Is Pregnant Again — Report,1
Trey Gowdy Breaks His Silence After 2 Of His Investigators Are Found Tortured And Killed…,1
Is Meghan Markle At The Centre Of A Feud Between Amal Clooney And Angelina Jolie?,1
Trump’s Top Scientist Pick: “Scientists Are Just Dumb Regular People That Think Dinosaurs Existed And The Earth Is Getting Warmer”,1
Is Kourtney Kardashian Pregnant or Planning for a New Baby Too?,1
The Ashlee Simpson Show,1
"Brad Pitt, Angelina Jolie Divorce — Jolie’s Cancer Scare Did Not Lead To Split [Debunked]",1
What Adam Sandler is saying about Mormons,1
"Oscars ""In Memoriam"": Garry Shandling, Robert Vaughn Among Snubs",1
BUSTED: Obama is Holding Secret Meetings to OVERTAKE the White House,1
Kim Kardashian on Why She Won’t Have More Than Four Kids,1
Gwen Stefani & Blake Shelton Adopting? She Reportedly Wants Kid Before End Of Year,1
25 Famous Women on Waxing and Shaving,1
Mariah not dating both Nick Cannon and Bryan Tanaka,1
"Jennifer Aniston Wants Justin Theroux to Stop ""Humiliating"" Her After Divorce Announcement (EXCLUSIVE)",1
Everything to know about Justin Bieber and Hailey Baldwin’s wedding,1
Does Blake Shelton Have A Drinking Problem? New Details About The Fall He Took On Stage After Drinking 'A Lot',1
Here's Whattup with All Those Rumors That Selena Gomez and Justin Theroux Are Dating,1
Tens of Thousands Of Scientists Declare Climate Change A Hoax,1
Kendall Jenner Hilariously Responds to Pregnancy Rumors,1
Olivia Munn Sets the Record Straight About Justin Theroux Dating Rumors,1
Blake Shelton Calls Meeting Gwen Stefani 'a Miracle' After 'Hitting Rock Bottom',1
Report: Kim Kardashian and Kanye West Hire Sex Coach to Save Their Marriage,1
Kevin J. Walsh - News,1
Selena’s Hell! Gomez Goes To Rehab As Friends Fear Another Drug Relapse,1
